         x         y         z          analitic          solution          pogreshn
       400    618.75      -460                 0           35.4567           35.4567
       420    618.75      -460                 0           34.8316           34.8316
       440    618.75      -460                 0           34.1699           34.1699
       460    618.75      -460                 0           33.4707           33.4707
       480    618.75      -460                 0           32.7331           32.7331
       500    618.75      -460                 0           31.9565           31.9565
       525    618.75      -460                 0           30.9295           30.9295
     562.5    618.75      -460                 0            29.269            29.269
    618.75    618.75      -460                 0           26.5006           26.5006
   703.125    618.75      -460                 0           21.7122           21.7122
   829.688    618.75      -460                 0           13.1853           13.1853
      1000    618.75      -460                 0                 0                 0
     -1000   703.125      -460                 0                 0                 0
    -812.5   703.125      -460                 0           11.8416           11.8416
      -475   703.125      -460                 0            27.011            27.011
      -250   703.125      -460                 0            31.989            31.989
      -100   703.125      -460                 0           33.4277           33.4277
         0   703.125      -460                 0           33.6751           33.6751
        25   703.125      -460                 0           33.6517           33.6517
      52.5   703.125      -460                 0           33.5867           33.5867
     82.75   703.125      -460                 0           33.4676           33.4676
   116.025   703.125      -460                 0           33.2783           33.2783
   152.627   703.125      -460                 0           32.9986           32.9986
    192.89   703.125      -460                 0           32.6024           32.6024
   237.179   703.125      -460                 0           32.0563           32.0563
   285.897   703.125      -460                 0            31.317            31.317
   339.487   703.125      -460                 0           30.3274           30.3274
       400   703.125      -460                 0           28.9742           28.9742
       420   703.125      -460                 0            28.469            28.469
       440   703.125      -460                 0           27.9339           27.9339
       460   703.125      -460                 0           27.3683           27.3683
       480   703.125      -460                 0           26.7712           26.7712
       500   703.125      -460                 0           26.1422           26.1422
       525   703.125      -460                 0           25.3097           25.3097
     562.5   703.125      -460                 0           23.9624           23.9624
    618.75   703.125      -460                 0           21.7122           21.7122
   703.125   703.125      -460                 0            17.809            17.809
   829.688   703.125      -460                 0           10.8306           10.8306
      1000   703.125      -460                 0                 0                 0
     -1000   829.688      -460                 0                 0                 0
    -812.5   829.688      -460                 0           7.21851           7.21851
      -475   829.688      -460                 0           16.3735           16.3735
      -250   829.688      -460                 0           19.3387           19.3387
      -100   829.688      -460                 0           20.1906           20.1906
         0   829.688      -460                 0           20.3364           20.3364
        25   829.688      -460                 0           20.3223           20.3223
      52.5   829.688      -460                 0           20.2836           20.2836
     82.75   829.688      -460                 0           20.2127           20.2127
   116.025   829.688      -460                 0           20.1002           20.1002
   152.627   829.688      -460                 0           19.9339           19.9339
    192.89   829.688      -460                 0           19.6984           19.6984
   237.179   829.688      -460                 0           19.3738           19.3738
   285.897   829.688      -460                 0           18.9339           18.9339
   339.487   829.688      -460                 0           18.3446           18.3446
       400   829.688      -460                 0           17.5377           17.5377
       420   829.688      -460                 0           17.2362           17.2362
       440   829.688      -460                 0           16.9166           16.9166
       460   829.688      -460                 0           16.5785           16.5785
       480   829.688      -460                 0           16.2214           16.2214
       500   829.688      -460                 0           15.8449           15.8449
       525   829.688      -460                 0           15.3462           15.3462
     562.5   829.688      -460                 0            14.538            14.538
    618.75   829.688      -460                 0           13.1853           13.1853
   703.125   829.688      -460                 0           10.8306           10.8306
   829.688   829.688      -460                 0           6.59892           6.59892
      1000   829.688      -460                 0                 0                 0
     -1000      1000      -460                 0                 0                 0
    -812.5      1000      -460                 0                 0                 0
      -475      1000      -460                 0                 0                 0
      -250      1000      -460                 0                 0                 0
      -100      1000      -460                 0                 0                 0
         0      1000      -460                 0                 0                 0
        25      1000      -460                 0                 0                 0
      52.5      1000      -460                 0                 0                 0
     82.75      1000      -460                 0                 0                 0
   116.025      1000      -460                 0                 0                 0
   152.627      1000      -460                 0                 0                 0
    192.89      1000      -460                 0                 0                 0
   237.179      1000      -460                 0                 0                 0
   285.897      1000      -460                 0                 0                 0
   339.487      1000      -460                 0                 0                 0
       400      1000      -460                 0                 0                 0
       420      1000      -460                 0                 0                 0
       440      1000      -460                 0                 0                 0
       460      1000      -460                 0                 0                 0
       480      1000      -460                 0                 0                 0
       500      1000      -460                 0                 0                 0
       525      1000      -460                 0                 0                 0
     562.5      1000      -460                 0                 0                 0
    618.75      1000      -460                 0                 0                 0
   703.125      1000      -460                 0                 0                 0
   829.688      1000      -460                 0                 0                 0
      1000      1000      -460                 0                 0                 0
     -1000     -1000      -440                 0                 0                 0
    -812.5     -1000      -440                 0                 0                 0
      -475     -1000      -440                 0                 0                 0
      -250     -1000      -440                 0                 0                 0
      -100     -1000      -440                 0                 0                 0
         0     -1000      -440                 0                 0                 0
        25     -1000      -440                 0                 0                 0
      52.5     -1000      -440                 0                 0                 0
     82.75     -1000      -440                 0                 0                 0
   116.025     -1000      -440                 0                 0                 0
   152.627     -1000      -440                 0                 0                 0
    192.89     -1000      -440                 0                 0                 0
   237.179     -1000      -440                 0                 0                 0
   285.897     -1000      -440                 0                 0                 0
   339.487     -1000      -440                 0                 0                 0
       400     -1000      -440                 0                 0                 0
       420     -1000      -440                 0                 0                 0
       440     -1000      -440                 0                 0                 0
       460     -1000      -440                 0                 0                 0
       480     -1000      -440                 0                 0                 0
       500     -1000      -440                 0                 0                 0
       525     -1000      -440                 0                 0                 0
     562.5     -1000      -440                 0                 0                 0
    618.75     -1000      -440                 0                 0                 0
   703.125     -1000      -440                 0                 0                 0
   829.688     -1000      -440                 0                 0                 0
      1000     -1000      -440                 0                 0                 0
     -1000    -812.5      -440                 0                 0                 0
    -812.5    -812.5      -440                 0           8.47679           8.47679
      -475    -812.5      -440                 0           19.0451           19.0451
      -250    -812.5      -440                 0           22.3976           22.3976
      -100    -812.5      -440                 0           23.3533           23.3533
         0    -812.5      -440                 0           23.5159           23.5159
        25    -812.5      -440                 0           23.4998           23.4998
      52.5    -812.5      -440                 0           23.4559           23.4559
     82.75    -812.5      -440                 0           23.3758           23.3758
   116.025    -812.5      -440                 0           23.2488           23.2488
   152.627    -812.5      -440                 0           23.0613           23.0613
    192.89    -812.5      -440                 0           22.7956           22.7956
   237.179    -812.5      -440                 0           22.4291           22.4291
   285.897    -812.5      -440                 0           21.9322           21.9322
   339.487    -812.5      -440                 0           21.2657           21.2657
       400    -812.5      -440                 0           20.3514           20.3514
       420    -812.5      -440                 0           20.0092           20.0092
       440    -812.5      -440                 0           19.6462           19.6462
       460    -812.5      -440                 0           19.2618           19.2618
       480    -812.5      -440                 0           18.8555           18.8555
       500    -812.5      -440                 0           18.4265           18.4265
       525    -812.5      -440                 0           17.8577           17.8577
     562.5    -812.5      -440                 0           16.9339           16.9339
    618.75    -812.5      -440                 0           15.3824           15.3824
   703.125    -812.5      -440                 0           12.6663           12.6663
   829.688    -812.5      -440                 0            7.7424            7.7424
      1000    -812.5      -440                 0                 0                 0
     -1000      -475      -440                 0                 0                 0
    -812.5      -475      -440                 0           19.0451           19.0451
      -475      -475      -440                 0           43.6078           43.6078
      -250      -475      -440                 0           51.7562           51.7562
      -100      -475      -440                 0           54.1264           54.1264
         0      -475      -440                 0           54.5365           54.5365
        25      -475      -440                 0           54.4986           54.4986
      52.5      -475      -440                 0           54.3923           54.3923
     82.75      -475      -440                 0           54.1969           54.1969
   116.025      -475      -440                 0           53.8862           53.8862
   152.627      -475      -440                 0           53.4269           53.4269
    192.89      -475      -440                 0           52.7764           52.7764
   237.179      -475      -440                 0           51.8801           51.8801
   285.897      -475      -440                 0           50.6674           50.6674
   339.487      -475      -440                 0           49.0458           49.0458
       400      -475      -440                 0           46.8314           46.8314
       420      -475      -440                 0           46.0057           46.0057
       440      -475      -440                 0           45.1317           45.1317
       460      -475      -440                 0           44.2082           44.2082
       480      -475      -440                 0           43.2343           43.2343
       500      -475      -440                 0           42.2088           42.2088
       525      -475      -440                 0           40.8528           40.8528
     562.5      -475      -440                 0           38.6608           38.6608
    618.75      -475      -440                 0           35.0065           35.0065
   703.125      -475      -440                 0           28.6854           28.6854
   829.688      -475      -440                 0           17.4245           17.4245
      1000      -475      -440                 0                 0                 0
     -1000      -250      -440                 0                 0                 0
    -812.5      -250      -440                 0           22.3976           22.3976
      -475      -250      -440                 0           51.7562           51.7562
      -250      -250      -440                 0           61.7234           61.7234
      -100      -250      -440                 0           64.6582           64.6582
         0      -250      -440                 0           65.1717           65.1717
        25      -250      -440                 0           65.1263           65.1263
      52.5      -250      -440                 0           64.9966           64.9966
     82.75      -250      -440                 0           64.7568           64.7568
   116.025      -250      -440                 0           64.3749           64.3749
   152.627      -250      -440                 0           63.8098           63.8098
    192.89      -250      -440                 0           63.0097           63.0097
   237.179      -250      -440                 0            61.908            61.908
   285.897      -250      -440                 0           60.4193           60.4193
   339.487      -250      -440                 0           58.4324           58.4324
       400      -250      -440                 0           55.7267           55.7267
       420      -250      -440                 0             54.72             54.72
       440      -250      -440                 0           53.6557           53.6557
       460      -250      -440                 0           52.5326           52.5326
       480      -250      -440                 0           51.3497           51.3497
       500      -250      -440                 0           50.1059           50.1059
       525      -250      -440                 0           48.4641           48.4641
     562.5      -250      -440                 0           45.8165           45.8165
    618.75      -250      -440                 0           41.4198           41.4198
   703.125      -250      -440                 0           33.8607           33.8607
   829.688      -250      -440                 0           20.5076           20.5076
      1000      -250      -440                 0                 0                 0
     -1000      -100      -440                 0                 0                 0
    -812.5      -100      -440                 0           23.3533           23.3533
      -475      -100      -440                 0           54.1264           54.1264
      -250      -100      -440                 0           64.6582           64.6582
      -100      -100      -440                 0           67.7739           67.7739
         0      -100      -440                 0           68.3215           68.3215
        25      -100      -440                 0            68.274            68.274
      52.5      -100      -440                 0            68.137            68.137
     82.75      -100      -440                 0           67.8833           67.8833
   116.025      -100      -440                 0           67.4789           67.4789
   152.627      -100      -440                 0           66.8803           66.8803
    192.89      -100      -440                 0           66.0329           66.0329
   237.179      -100      -440                 0           64.8664           64.8664
   285.897      -100      -440                 0           63.2907           63.2907
   339.487      -100      -440                 0           61.1895           61.1895
       400      -100      -440                 0           58.3311           58.3311
       420      -100      -440                 0           57.2685           57.2685
       440      -100      -440                 0           56.1455           56.1455
       460      -100      -440                 0           54.9611           54.9611
       480      -100      -440                 0           53.7143           53.7143
       500      -100      -440                 0            52.404            52.404
       525      -100      -440                 0           50.6754           50.6754
     562.5      -100      -440                 0           47.8902           47.8902
    618.75      -100      -440                 0           43.2716           43.2716
   703.125      -100      -440                 0           35.3472           35.3472
   829.688      -100      -440                 0           21.3877           21.3877
      1000      -100      -440                 0                 0                 0
     -1000         0      -440                 0                 0                 0
    -812.5         0      -440                 0           23.5159           23.5159
      -475         0      -440                 0           54.5365           54.5365
      -250         0      -440                 0           65.1717           65.1717
      -100         0      -440                 0           68.3215           68.3215
         0         0      -440                 0           68.8758           68.8758
        25         0      -440                 0           68.8279           68.8279
      52.5         0      -440                 0           68.6896           68.6896
     82.75         0      -440                 0           68.4333           68.4333
   116.025         0      -440                 0           68.0246           68.0246
   152.627         0      -440                 0           67.4199           67.4199
    192.89         0      -440                 0           66.5636           66.5636
   237.179         0      -440                 0            65.385            65.385
   285.897         0      -440                 0           63.7932           63.7932
   339.487         0      -440                 0           61.6709           61.6709
       400         0      -440                 0           58.7844           58.7844
       420         0      -440                 0           57.7116           57.7116
       440         0      -440                 0           56.5779           56.5779
       460         0      -440                 0           55.3824           55.3824
       480         0      -440                 0            54.124            54.124
       500         0      -440                 0           52.8017           52.8017
       525         0      -440                 0           51.0576           51.0576
     562.5         0      -440                 0           48.2479           48.2479
    618.75         0      -440                 0           43.5899           43.5899
   703.125         0      -440                 0           35.6016           35.6016
   829.688         0      -440                 0           21.5375           21.5375
      1000         0      -440                 0                 0                 0
     -1000        25      -440                 0                 0                 0
    -812.5        25      -440                 0           23.4998           23.4998
      -475        25      -440                 0           54.4986           54.4986
      -250        25      -440                 0           65.1263           65.1263
      -100        25      -440                 0            68.274            68.274
         0        25      -440                 0           68.8279           68.8279
        25        25      -440                 0           68.7801           68.7801
      52.5        25      -440                 0           68.6418           68.6418
     82.75        25      -440                 0           68.3858           68.3858
   116.025        25      -440                 0           67.9774           67.9774
   152.627        25      -440                 0            67.373            67.373
    192.89        25      -440                 0           66.5173           66.5173
   237.179        25      -440                 0           65.3395           65.3395
   285.897        25      -440                 0           63.7488           63.7488
   339.487        25      -440                 0            61.628            61.628
       400        25      -440                 0           58.7435           58.7435
       420        25      -440                 0           57.6714           57.6714
       440        25      -440                 0           56.5385           56.5385
       460        25      -440                 0           55.3439           55.3439
       480        25      -440                 0           54.0864           54.0864
       500        25      -440                 0            52.765            52.765
       525        25      -440                 0           51.0221           51.0221
     562.5        25      -440                 0           48.2144           48.2144
    618.75        25      -440                 0           43.5597           43.5597
   703.125        25      -440                 0            35.577            35.577
   829.688        25      -440                 0           21.5227           21.5227
      1000        25      -440                 0                 0                 0
     -1000      52.5      -440                 0                 0                 0
    -812.5      52.5      -440                 0           23.4559           23.4559
      -475      52.5      -440                 0           54.3923           54.3923
      -250      52.5      -440                 0           64.9966           64.9966
      -100      52.5      -440                 0            68.137            68.137
         0      52.5      -440                 0           68.6896           68.6896
        25      52.5      -440                 0           68.6418           68.6418
      52.5      52.5      -440                 0           68.5039           68.5039
     82.75      52.5      -440                 0           68.2484           68.2484
   116.025      52.5      -440                 0           67.8409           67.8409
   152.627      52.5      -440                 0           67.2379           67.2379
    192.89      52.5      -440                 0           66.3841           66.3841
   237.179      52.5      -440                 0            65.209            65.209
   285.897      52.5      -440                 0           63.6219           63.6219
   339.487      52.5      -440                 0           61.5057           61.5057
       400      52.5      -440                 0           58.6276           58.6276
       420      52.5      -440                 0           57.5579           57.5579
       440      52.5      -440                 0           56.4275           56.4275
       460      52.5      -440                 0           55.2354           55.2354
       480      52.5      -440                 0           53.9806           53.9806
       500      52.5      -440                 0            52.662            52.662
       525      52.5      -440                 0           50.9228           50.9228
     562.5      52.5      -440                 0            48.121            48.121
    618.75      52.5      -440                 0           43.4759           43.4759
   703.125      52.5      -440                 0           35.5093           35.5093
   829.688      52.5      -440                 0           21.4824           21.4824
      1000      52.5      -440                 0                 0                 0
     -1000     82.75      -440                 0                 0                 0
    -812.5     82.75      -440                 0           23.3758           23.3758
      -475     82.75      -440                 0           54.1969           54.1969
      -250     82.75      -440                 0           64.7568           64.7568
      -100     82.75      -440                 0           67.8833           67.8833
         0     82.75      -440                 0           68.4333           68.4333
        25     82.75      -440                 0           68.3858           68.3858
      52.5     82.75      -440                 0           68.2484           68.2484
     82.75     82.75      -440                 0            67.994            67.994
   116.025     82.75      -440                 0           67.5883           67.5883
   152.627     82.75      -440                 0           66.9879           66.9879
    192.89     82.75      -440                 0           66.1378           66.1378
   237.179     82.75      -440                 0           64.9677           64.9677
   285.897     82.75      -440                 0           63.3873           63.3873
   339.487     82.75      -440                 0           61.2801           61.2801
       400     82.75      -440                 0            58.414            58.414
       420     82.75      -440                 0           57.3486           57.3486
       440     82.75      -440                 0           56.2229           56.2229
       460     82.75      -440                 0           55.0356           55.0356
       480     82.75      -440                 0           53.7859           53.7859
       500     82.75      -440                 0           52.4727           52.4727
       525     82.75      -440                 0           50.7404           50.7404
     562.5     82.75      -440                 0           47.9496           47.9496
    618.75     82.75      -440                 0           43.3224           43.3224
   703.125     82.75      -440                 0           35.3856           35.3856
   829.688     82.75      -440                 0           21.4087           21.4087
      1000     82.75      -440                 0                 0                 0
     -1000   116.025      -440                 0                 0                 0
    -812.5   116.025      -440                 0           23.2488           23.2488
      -475   116.025      -440                 0           53.8862           53.8862
      -250   116.025      -440                 0           64.3749           64.3749
      -100   116.025      -440                 0           67.4789           67.4789
         0   116.025      -440                 0           68.0246           68.0246
        25   116.025      -440                 0           67.9774           67.9774
      52.5   116.025      -440                 0           67.8409           67.8409
     82.75   116.025      -440                 0           67.5883           67.5883
   116.025   116.025      -440                 0           67.1854           67.1854
   152.627   116.025      -440                 0           66.5892           66.5892
    192.89   116.025      -440                 0            65.745            65.745
   237.179   116.025      -440                 0            64.583            64.583
   285.897   116.025      -440                 0           63.0135           63.0135
   339.487   116.025      -440                 0           60.9207           60.9207
       400   116.025      -440                 0           58.0739           58.0739
       420   116.025      -440                 0           57.0156           57.0156
       440   116.025      -440                 0           55.8973           55.8973
       460   116.025      -440                 0           54.7178           54.7178
       480   116.025      -440                 0           53.4762           53.4762
       500   116.025      -440                 0           52.1715           52.1715
       525   116.025      -440                 0           50.4503           50.4503
     562.5   116.025      -440                 0           47.6771           47.6771
    618.75   116.025      -440                 0           43.0785           43.0785
   703.125   116.025      -440                 0           35.1891           35.1891
   829.688   116.025      -440                 0           21.2919           21.2919
      1000   116.025      -440                 0                 0                 0
     -1000   152.627      -440                 0                 0                 0
    -812.5   152.627      -440                 0           23.0613           23.0613
      -475   152.627      -440                 0           53.4269           53.4269
      -250   152.627      -440                 0           63.8098           63.8098
      -100   152.627      -440                 0           66.8803           66.8803
         0   152.627      -440                 0           67.4199           67.4199
        25   152.627      -440                 0            67.373            67.373
      52.5   152.627      -440                 0           67.2379           67.2379
     82.75   152.627      -440                 0           66.9879           66.9879
   116.025   152.627      -440                 0           66.5892           66.5892
   152.627   152.627      -440                 0           65.9992           65.9992
    192.89   152.627      -440                 0           65.1638           65.1638
   237.179   152.627      -440                 0           64.0139           64.0139
   285.897   152.627      -440                 0           62.4606           62.4606
   339.487   152.627      -440                 0           60.3892           60.3892
       400   152.627      -440                 0            57.571            57.571
       420   152.627      -440                 0           56.5232           56.5232
       440   152.627      -440                 0           55.4159           55.4159
       460   152.627      -440                 0            54.248            54.248
       480   152.627      -440                 0           53.0184           53.0184
       500   152.627      -440                 0           51.7262           51.7262
       525   152.627      -440                 0           50.0215           50.0215
     562.5   152.627      -440                 0           47.2744           47.2744
    618.75   152.627      -440                 0           42.7181           42.7181
   703.125   152.627      -440                 0           34.8989           34.8989
   829.688   152.627      -440                 0           21.1194           21.1194
      1000   152.627      -440                 0                 0                 0
     -1000    192.89      -440                 0                 0                 0
    -812.5    192.89      -440                 0           22.7956           22.7956
      -475    192.89      -440                 0           52.7764           52.7764
      -250    192.89      -440                 0           63.0097           63.0097
      -100    192.89      -440                 0           66.0329           66.0329
         0    192.89      -440                 0           66.5636           66.5636
        25    192.89      -440                 0           66.5173           66.5173
      52.5    192.89      -440                 0           66.3841           66.3841
     82.75    192.89      -440                 0           66.1378           66.1378
   116.025    192.89      -440                 0            65.745            65.745
   152.627    192.89      -440                 0           65.1638           65.1638
    192.89    192.89      -440                 0           64.3409           64.3409
   237.179    192.89      -440                 0           63.2081           63.2081
   285.897    192.89      -440                 0           61.6777           61.6777
   339.487    192.89      -440                 0           59.6365           59.6365
       400    192.89      -440                 0           56.8588           56.8588
       420    192.89      -440                 0           55.8259           55.8259
       440    192.89      -440                 0           54.7342           54.7342
       460    192.89      -440                 0           53.5826           53.5826
       480    192.89      -440                 0           52.3701           52.3701
       500    192.89      -440                 0           51.0957           51.0957
       525    192.89      -440                 0           49.4142           49.4142
     562.5    192.89      -440                 0            46.704            46.704
    618.75    192.89      -440                 0           42.2077           42.2077
   703.125    192.89      -440                 0           34.4878           34.4878
   829.688    192.89      -440                 0            20.875            20.875
      1000    192.89      -440                 0                 0                 0
     -1000   237.179      -440                 0                 0                 0
    -812.5   237.179      -440                 0           22.4291           22.4291
      -475   237.179      -440                 0           51.8801           51.8801
      -250   237.179      -440                 0            61.908            61.908
      -100   237.179      -440                 0           64.8664           64.8664
         0   237.179      -440                 0            65.385            65.385
        25   237.179      -440                 0           65.3395           65.3395
      52.5   237.179      -440                 0            65.209            65.209
     82.75   237.179      -440                 0           64.9677           64.9677
   116.025   237.179      -440                 0            64.583            64.583
   152.627   237.179      -440                 0           64.0139           64.0139
    192.89   237.179      -440                 0           63.2081           63.2081
   237.179   237.179      -440                 0           62.0987           62.0987
   285.897   237.179      -440                 0           60.5998           60.5998
   339.487   237.179      -440                 0              58.6              58.6
       400   237.179      -440                 0           55.8779           55.8779
       420   237.179      -440                 0           54.8654           54.8654
       440   237.179      -440                 0           53.7951           53.7951
       460   237.179      -440                 0            52.666            52.666
       480   237.179      -440                 0           51.4769           51.4769
       500   237.179      -440                 0            50.227            50.227
       525   237.179      -440                 0           48.5774           48.5774
     562.5   237.179      -440                 0            45.918            45.918
    618.75   237.179      -440                 0           41.5042           41.5042
   703.125   237.179      -440                 0            33.921            33.921
   829.688   237.179      -440                 0           20.5379           20.5379
      1000   237.179      -440                 0                 0                 0
     -1000   285.897      -440                 0                 0                 0
    -812.5   285.897      -440                 0           21.9322           21.9322
      -475   285.897      -440                 0           50.6674           50.6674
      -250   285.897      -440                 0           60.4193           60.4193
      -100   285.897      -440                 0           63.2907           63.2907
         0   285.897      -440                 0           63.7932           63.7932
        25   285.897      -440                 0           63.7488           63.7488
      52.5   285.897      -440                 0           63.6219           63.6219
     82.75   285.897      -440                 0           63.3873           63.3873
   116.025   285.897      -440                 0           63.0135           63.0135
   152.627   285.897      -440                 0           62.4606           62.4606
    192.89   285.897      -440                 0           61.6777           61.6777
   237.179   285.897      -440                 0           60.5998           60.5998
   285.897   285.897      -440                 0            59.143            59.143
   339.487   285.897      -440                 0            57.199            57.199
       400   285.897      -440                 0           54.5515           54.5515
       420   285.897      -440                 0           53.5664           53.5664
       440   285.897      -440                 0            52.525            52.525
       460   285.897      -440                 0            51.426            51.426
       480   285.897      -440                 0           50.2686           50.2686
       500   285.897      -440                 0           49.0515           49.0515
       525   285.897      -440                 0            47.445            47.445
     562.5   285.897      -440                 0           44.8541           44.8541
    618.75   285.897      -440                 0           40.5514           40.5514
   703.125   285.897      -440                 0            33.153            33.153
   829.688   285.897      -440                 0           20.0809           20.0809
      1000   285.897      -440                 0                 0                 0
     -1000   339.487      -440                 0                 0                 0
    -812.5   339.487      -440                 0           21.2657           21.2657
      -475   339.487      -440                 0           49.0458           49.0458
      -250   339.487      -440                 0           58.4324           58.4324
      -100   339.487      -440                 0           61.1895           61.1895
         0   339.487      -440                 0           61.6709           61.6709
        25   339.487      -440                 0            61.628            61.628
      52.5   339.487      -440                 0           61.5057           61.5057
     82.75   339.487      -440                 0           61.2801           61.2801
   116.025   339.487      -440                 0           60.9207           60.9207
   152.627   339.487      -440                 0           60.3892           60.3892
    192.89   339.487      -440                 0           59.6365           59.6365
   237.179   339.487      -440                 0              58.6              58.6
   285.897   339.487      -440                 0            57.199            57.199
   339.487   339.487      -440                 0           55.3285           55.3285
       400   339.487      -440                 0           52.7798           52.7798
       420   339.487      -440                 0           51.8311           51.8311
       440   339.487      -440                 0           50.8278           50.8278
       460   339.487      -440                 0           49.7689           49.7689
       480   339.487      -440                 0           48.6533           48.6533
       500   339.487      -440                 0           47.4799           47.4799
       525   339.487      -440                 0           45.9305           45.9305
     562.5   339.487      -440                 0           43.4306           43.4306
    618.75   339.487      -440                 0           39.2761           39.2761
   703.125   339.487      -440                 0           32.1242           32.1242
   829.688   339.487      -440                 0            19.468            19.468
      1000   339.487      -440                 0                 0                 0
     -1000       400      -440                 0                 0                 0
    -812.5       400      -440                 0           20.3514           20.3514
      -475       400      -440                 0           46.8314           46.8314
      -250       400      -440                 0           55.7267           55.7267
      -100       400      -440                 0           58.3311           58.3311
         0       400      -440                 0           58.7844           58.7844
        25       400      -440                 0           58.7435           58.7435
      52.5       400      -440                 0           58.6276           58.6276
     82.75       400      -440                 0            58.414            58.414
   116.025       400      -440                 0           58.0739           58.0739
   152.627       400      -440                 0            57.571            57.571
    192.89       400      -440                 0           56.8588           56.8588
   237.179       400      -440                 0           55.8779           55.8779
   285.897       400      -440                 0           54.5515           54.5515
   339.487       400      -440                 0           52.7798           52.7798
       400       400      -440                 0            50.364            50.364
       420       400      -440                 0           49.4642           49.4642
       440       400      -440                 0           48.5124           48.5124
       460       400      -440                 0           47.5075           47.5075
       480       400      -440                 0           46.4483           46.4483
       500       400      -440                 0            45.334            45.334
       525       400      -440                 0           43.8619           43.8619
     562.5       400      -440                 0           41.4853           41.4853
    618.75       400      -440                 0           37.5316           37.5316
   703.125       400      -440                 0           30.7152           30.7152
   829.688       400      -440                 0           18.6276           18.6276
